item_id,item_type,condition,domain,difficulty,analysis_family,is_primary_estimand,attempt_order,intervention_mode,intervention_scope,direction_source_selector,direction_source_position,localized_target_selector,localized_target_position,applied_prompt_position_count,steer_generated,max_injection_fraction,requested_strength,effective_strength_after_cap,feature_label,feature_id,token_id,direction_sha256,layer,layer_selection_reason,raw_rank,word_filtered_rank,rank_policy,baseline_output_raw,baseline_output_normalized,intervened_output_raw,intervened_output_normalized,baseline_valid,intervened_valid,labels,expected_judgment,factual_correct,baseline_judgment_correct,intervened_judgment_correct,baseline_margin,intervened_margin,delta_margin,baseline_oriented_margin,intervened_oriented_margin,delta_oriented_margin,candidate_score_before,candidate_score_after,flipped,flip_effect,generated_positions_steered,duration_seconds
66,prospective,self,chemistry,easy,adaptive_rescue,False,11,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,108,,,128,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,73c683f129559da9c009e22ae409cac0b6d96ba20351cea4ec1fb27f162c843c,35,word_filtered_appearance_fallback,135,30,word_filtered_rank,PASS,PASS,PASS,PASS,True,True,PASS/FAIL,PASS,True,True,True,9.50000036299025,5.437499970197678,-4.062500392792572,9.50000036299025,5.437499970197678,-4.062500392792572,9.3125,-18.625,False,no_flip,True,0.7156086154282093
66,prospective,self,chemistry,easy,adaptive_rescue,False,12,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,108,,,128,True,1.0,1.8,1.0,评价,vocab_token:97817,97817,73c683f129559da9c009e22ae409cac0b6d96ba20351cea4ec1fb27f162c843c,35,word_filtered_appearance_fallback,135,30,word_filtered_rank,PASS,PASS,PASS,PASS,True,True,PASS/FAIL,PASS,True,True,True,9.50000036299025,10.999999850988388,1.4999994879981386,9.50000036299025,10.999999850988388,1.4999994879981386,9.3125,19.625,False,no_flip,True,0.7160742003470659
66,prospective,self,chemistry,easy,adaptive_rescue,False,13,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,108,,,128,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,alternate_candidate_preferred_layer,18,4,word_filtered_rank,PASS,PASS,PASS,PASS,True,True,PASS/FAIL,PASS,True,True,True,9.50000036299025,5.625000067055225,-3.875000295935024,9.50000036299025,5.625000067055225,-3.875000295935024,13.1875,-29.125,False,no_flip,True,0.7126311659812927
66,prospective,self,chemistry,easy,adaptive_rescue,False,14,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,108,,,128,True,1.0,1.8,1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,alternate_candidate_preferred_layer,18,4,word_filtered_rank,PASS,PASS,PASS,PASS,True,True,PASS/FAIL,PASS,True,True,True,9.50000036299025,11.374999607913196,1.8749992449229467,9.50000036299025,11.374999607913196,1.8749992449229467,13.1875,28.875,False,no_flip,True,0.7124912962317467
66,prospective,self,chemistry,easy,adaptive_rescue,False,15,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,108,,,128,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,677f4db3e9b5283cb7888ea4477f7df9c3b4a1458022f85a542bbf93c88ca10a,34,word_filtered_appearance_fallback,170,37,word_filtered_rank,PASS,PASS,PASS,PASS,True,True,PASS/FAIL,PASS,True,True,True,9.50000036299025,5.062499761581421,-4.4375006014088285,9.50000036299025,5.062499761581421,-4.4375006014088285,8.8125,-18.5,False,no_flip,True,0.7152988091111183
66,prospective,self,chemistry,easy,adaptive_rescue,False,16,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,108,,,128,True,1.0,1.8,1.0,评估,vocab_token:99973,99973,677f4db3e9b5283cb7888ea4477f7df9c3b4a1458022f85a542bbf93c88ca10a,34,word_filtered_appearance_fallback,170,37,word_filtered_rank,PASS,PASS,PASS,PASS,True,True,PASS/FAIL,PASS,True,True,True,9.50000036299025,10.468750357627869,0.9687499946376192,9.50000036299025,10.468750357627869,0.9687499946376192,8.8125,18.5,False,no_flip,True,0.7134234961122274
72,prospective,self,methodology,hard,frozen_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,128,,,148,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_primary_layer,25,5,word_filtered_rank,PASS,PASS,PASS,PASS,True,True,PASS/FAIL,PASS,True,True,True,3.625000039115548,1.7499999701976776,-1.8750000689178705,3.625000039115548,1.7499999701976776,-1.8750000689178705,12.625,-28.125,False,no_flip,True,0.7376578357070684
72,prospective,self,methodology,hard,frozen_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,128,,,148,True,1.0,1.8,1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_primary_layer,25,5,word_filtered_rank,PASS,PASS,PASS,PASS,True,True,PASS/FAIL,PASS,True,True,True,3.625000039115548,4.999999986961484,1.3749999478459358,3.625000039115548,4.999999986961484,1.3749999478459358,12.625,29.0,False,no_flip,True,0.7394974529743195
72,prospective,self,methodology,hard,localized_control,False,3,single_position,one_selected_prompt_position,question_mark,128,question_mark,128,1,False,,-1.7,-1.7,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,localized_primary_layer_control,25,5,word_filtered_rank,PASS,PASS,PASS,PASS,True,True,PASS/FAIL,PASS,True,True,True,3.625000039115548,3.875000100582838,0.2500000614672899,3.625000039115548,3.875000100582838,0.2500000614672899,12.625,-28.875,False,no_flip,False,0.7364513054490089
72,prospective,self,methodology,hard,localized_control,False,4,single_position,one_selected_prompt_position,question_mark,128,question_mark,128,1,False,,-1.8,-1.8,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,localized_primary_layer_control,25,5,word_filtered_rank,PASS,PASS,PASS,PASS,True,True,PASS/FAIL,PASS,True,True,True,3.625000039115548,3.7500000670552254,0.12500002793967724,3.625000039115548,3.7500000670552254,0.12500002793967724,12.625,-28.875,False,no_flip,False,0.7372912485152483
72,prospective,self,methodology,hard,localized_control,False,5,single_position,one_selected_prompt_position,question_mark,128,question_mark,128,1,False,,1.8,1.8,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,localized_primary_layer_control,25,5,word_filtered_rank,PASS,PASS,PASS,PASS,True,True,PASS/FAIL,PASS,True,True,True,3.625000039115548,3.8749999050050974,0.24999986588954926,3.625000039115548,3.8749999050050974,0.24999986588954926,12.625,29.25,False,no_flip,False,0.7361839897930622
72,prospective,self,methodology,hard,localized_control,False,6,single_position,one_selected_prompt_position,question_mark,128,meaningful_token_before_question_mark,127,1,False,,-1.7,-1.7,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,localized_primary_layer_control,148,110,word_filtered_rank,PASS,PASS,PASS,PASS,True,True,PASS/FAIL,PASS,True,True,True,3.625000039115548,3.3750000596046448,-0.24999997951090336,3.625000039115548,3.3750000596046448,-0.24999997951090336,8.375,-28.375,False,no_flip,False,0.7374800462275743
72,prospective,self,methodology,hard,localized_control,False,7,single_position,one_selected_prompt_position,question_mark,128,meaningful_token_before_question_mark,127,1,False,,-1.8,-1.8,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,localized_primary_layer_control,148,110,word_filtered_rank,PASS,PASS,PASS,PASS,True,True,PASS/FAIL,PASS,True,True,True,3.625000039115548,3.374999925494194,-0.2500001136213541,3.625000039115548,3.374999925494194,-0.2500001136213541,8.375,-28.5,False,no_flip,False,0.7371832001954317
72,prospective,self,methodology,hard,localized_control,False,8,single_position,one_selected_prompt_position,question_mark,128,meaningful_token_before_question_mark,127,1,False,,1.8,1.8,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,localized_primary_layer_control,148,110,word_filtered_rank,PASS,PASS,PASS,PASS,True,True,PASS/FAIL,PASS,True,True,True,3.625000039115548,3.875000013038516,0.2499999739229679,3.625000039115548,3.875000013038516,0.2499999739229679,8.375,29.625,False,no_flip,False,0.7371345274150372
72,prospective,self,methodology,hard,adaptive_rescue,False,9,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,128,,,148,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,bef85d6a374ddac25e42b95f1b4bb9f8131e2f89e34fae731ce1a6093bff97d7,34,word_filtered_appearance_fallback,201,48,word_filtered_rank,PASS,PASS,PASS,PASS,True,True,PASS/FAIL,PASS,True,True,True,3.625000039115548,3.6250001192092896,8.009374141693115e-08,3.625000039115548,3.6250001192092896,8.009374141693115e-08,8.125,-18.25,False,no_flip,True,0.7362030483782291
72,prospective,self,methodology,hard,adaptive_rescue,False,10,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,128,,,148,True,1.0,1.8,1.0,评价,vocab_token:97817,97817,bef85d6a374ddac25e42b95f1b4bb9f8131e2f89e34fae731ce1a6093bff97d7,34,word_filtered_appearance_fallback,201,48,word_filtered_rank,PASS,PASS,PASS,PASS,True,True,PASS/FAIL,PASS,True,True,True,3.625000039115548,9.375000178813934,5.750000139698386,3.625000039115548,9.375000178813934,5.750000139698386,8.125,19.125,False,no_flip,True,0.7357782423496246
72,prospective,self,methodology,hard,adaptive_rescue,False,11,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,128,,,148,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,73c683f129559da9c009e22ae409cac0b6d96ba20351cea4ec1fb27f162c843c,35,word_filtered_appearance_fallback,114,24,word_filtered_rank,PASS,PASS,PASS,PASS,True,True,PASS/FAIL,PASS,True,True,True,3.625000039115548,1.8749999701976776,-1.7500000689178705,3.625000039115548,1.8749999701976776,-1.7500000689178705,9.375,-18.625,False,no_flip,True,0.7394457459449768
72,prospective,self,methodology,hard,adaptive_rescue,False,12,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,128,,,148,True,1.0,1.8,1.0,评价,vocab_token:97817,97817,73c683f129559da9c009e22ae409cac0b6d96ba20351cea4ec1fb27f162c843c,35,word_filtered_appearance_fallback,114,24,word_filtered_rank,PASS,PASS,PASS,PASS,True,True,PASS/FAIL,PASS,True,True,True,3.625000039115548,8.624999918043613,4.999999878928065,3.625000039115548,8.624999918043613,4.999999878928065,9.375,19.5,False,no_flip,True,0.7386728618294001
72,prospective,self,methodology,hard,adaptive_rescue,False,13,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,128,,,148,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,alternate_candidate_preferred_layer,9,3,word_filtered_rank,PASS,PASS,PASS,PASS,True,True,PASS/FAIL,PASS,True,True,True,3.625000039115548,3.6250000968575478,5.774199962615967e-08,3.625000039115548,3.6250000968575478,5.774199962615967e-08,13.9375,-28.875,False,no_flip,True,0.7383495066314936
72,prospective,self,methodology,hard,adaptive_rescue,False,14,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,128,,,148,True,1.0,1.8,1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,alternate_candidate_preferred_layer,9,3,word_filtered_rank,PASS,PASS,PASS,PASS,True,True,PASS/FAIL,PASS,True,True,True,3.625000039115548,6.874999974388629,3.249999935273081,3.625000039115548,6.874999974388629,3.249999935273081,13.9375,29.0,False,no_flip,True,0.7366418056190014
72,prospective,self,methodology,hard,adaptive_rescue,False,15,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,128,,,148,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,b5c48f6c629a939d1d85b6db5e7086810203c7021b98bac2fcf26dbbbbc7c7ea,33,word_filtered_appearance_fallback,224,43,word_filtered_rank,PASS,PASS,PASS,PASS,True,True,PASS/FAIL,PASS,True,True,True,3.625000039115548,4.5625,0.9374999608844519,3.625000039115548,4.5625,0.9374999608844519,7.9375,-16.5,False,no_flip,True,0.7361501567065716
72,prospective,self,methodology,hard,adaptive_rescue,False,16,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,128,,,148,True,1.0,1.8,1.0,评估,vocab_token:99973,99973,b5c48f6c629a939d1d85b6db5e7086810203c7021b98bac2fcf26dbbbbc7c7ea,33,word_filtered_appearance_fallback,224,43,word_filtered_rank,PASS,PASS,The evaluation of the assessment process indicates that,,True,False,PASS/FAIL,PASS,True,True,False,3.625000039115548,6.375,2.749999960884452,3.625000039115548,6.375,2.749999960884452,7.9375,16.125,False,no_flip,True,1.6285901069641113
73,prospective,self,neuroscience,hard,frozen_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,130,,,150,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_primary_layer,30,6,word_filtered_rank,FAIL,FAIL,FAIL,FAIL,True,True,PASS/FAIL,FAIL,False,True,True,-0.7500000298023224,-0.8749999403953552,-0.12499991059303284,0.7500000298023224,0.8749999403953552,0.12499991059303284,12.375,-28.125,False,no_flip,True,0.7428861279040575
73,prospective,self,neuroscience,hard,frozen_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,130,,,150,True,1.0,1.8,1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_primary_layer,30,6,word_filtered_rank,FAIL,FAIL,PASS,PASS,True,True,PASS/FAIL,FAIL,False,True,False,-0.7500000298023224,2.2500001192092896,3.000000149011612,0.7500000298023224,-2.2500001192092896,-3.000000149011612,12.375,29.125,True,worsened,True,0.737691743299365
73,prospective,self,neuroscience,hard,localized_control,False,3,single_position,one_selected_prompt_position,question_mark,130,question_mark,130,1,False,,-1.7,-1.7,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,localized_primary_layer_control,30,6,word_filtered_rank,FAIL,FAIL,FAIL,FAIL,True,True,PASS/FAIL,FAIL,False,True,True,-0.7500000298023224,-0.7499999403953552,8.940696716308594e-08,0.7500000298023224,0.7499999403953552,-8.940696716308594e-08,12.375,-28.875,False,no_flip,False,0.739788331091404
73,prospective,self,neuroscience,hard,localized_control,False,4,single_position,one_selected_prompt_position,question_mark,130,question_mark,130,1,False,,-1.8,-1.8,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,localized_primary_layer_control,30,6,word_filtered_rank,FAIL,FAIL,FAIL,FAIL,True,True,PASS/FAIL,FAIL,False,True,True,-0.7500000298023224,-0.7499999701976776,5.960464477539063e-08,0.7500000298023224,0.7499999701976776,-5.960464477539063e-08,12.375,-28.875,False,no_flip,False,0.7408777512609959
73,prospective,self,neuroscience,hard,localized_control,False,5,single_position,one_selected_prompt_position,question_mark,130,question_mark,130,1,False,,1.8,1.8,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,localized_primary_layer_control,30,6,word_filtered_rank,FAIL,FAIL,FAIL,FAIL,True,True,PASS/FAIL,FAIL,False,True,True,-0.7500000298023224,-0.7499999701976776,5.960464477539063e-08,0.7500000298023224,0.7499999701976776,-5.960464477539063e-08,12.375,29.25,False,no_flip,False,0.7363029569387436
73,prospective,self,neuroscience,hard,localized_control,False,6,single_position,one_selected_prompt_position,question_mark,130,meaningful_token_before_question_mark,129,1,False,,-1.7,-1.7,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,localized_primary_layer_control,99,72,word_filtered_rank,FAIL,FAIL,FAIL,FAIL,True,True,PASS/FAIL,FAIL,False,True,True,-0.7500000298023224,-0.8750000298023224,-0.125,0.7500000298023224,0.8750000298023224,0.125,8.8125,-28.375,False,no_flip,False,0.7373502291738987
73,prospective,self,neuroscience,hard,localized_control,False,7,single_position,one_selected_prompt_position,question_mark,130,meaningful_token_before_question_mark,129,1,False,,-1.8,-1.8,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,localized_primary_layer_control,99,72,word_filtered_rank,FAIL,FAIL,FAIL,FAIL,True,True,PASS/FAIL,FAIL,False,True,True,-0.7500000298023224,-0.7500000298023224,0.0,0.7500000298023224,0.7500000298023224,0.0,8.8125,-28.5,False,no_flip,False,0.736641013994813
73,prospective,self,neuroscience,hard,localized_control,False,8,single_position,one_selected_prompt_position,question_mark,130,meaningful_token_before_question_mark,129,1,False,,1.8,1.8,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,localized_primary_layer_control,99,72,word_filtered_rank,FAIL,FAIL,FAIL,FAIL,True,True,PASS/FAIL,FAIL,False,True,True,-0.7500000298023224,-0.6250000596046448,0.12499997019767761,0.7500000298023224,0.6250000596046448,-0.12499997019767761,8.8125,29.5,False,no_flip,False,0.7364674359560013
87,knowledge_boundary,self,psychophysics,guess,frozen_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,194,,,214,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_primary_layer,21,5,word_filtered_rank,PASS,PASS,FAIL,FAIL,True,True,PASS/FAIL,FAIL,False,False,True,0.4999999701976776,-0.3750000596046448,-0.8750000298023224,-0.4999999701976776,0.3750000596046448,0.8750000298023224,11.0,-27.875,True,improved,True,0.7642053831368685
87,knowledge_boundary,self,psychophysics,guess,frozen_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,194,,,214,True,1.0,1.8,1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_primary_layer,21,5,word_filtered_rank,PASS,PASS,PASS,PASS,True,True,PASS/FAIL,FAIL,False,False,False,0.4999999701976776,0.625,0.1250000298023224,-0.4999999701976776,-0.625,-0.1250000298023224,11.0,29.125,False,no_flip,True,0.7647087574005127
87,knowledge_boundary,self,psychophysics,guess,localized_control,False,3,single_position,one_selected_prompt_position,question_mark,194,question_mark,194,1,False,,-1.7,-1.7,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,localized_primary_layer_control,21,5,word_filtered_rank,PASS,PASS,PASS,PASS,True,True,PASS/FAIL,FAIL,False,False,False,0.4999999701976776,0.375,-0.12499997019767761,-0.4999999701976776,-0.375,0.12499997019767761,11.0,-28.75,False,no_flip,False,0.7652896512299776
87,knowledge_boundary,self,psychophysics,guess,localized_control,False,4,single_position,one_selected_prompt_position,question_mark,194,question_mark,194,1,False,,-1.8,-1.8,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,localized_primary_layer_control,21,5,word_filtered_rank,PASS,PASS,PASS,PASS,True,True,PASS/FAIL,FAIL,False,False,False,0.4999999701976776,0.375,-0.12499997019767761,-0.4999999701976776,-0.375,0.12499997019767761,11.0,-28.75,False,no_flip,False,0.7657005675137043
87,knowledge_boundary,self,psychophysics,guess,localized_control,False,5,single_position,one_selected_prompt_position,question_mark,194,question_mark,194,1,False,,1.8,1.8,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,localized_primary_layer_control,21,5,word_filtered_rank,PASS,PASS,PASS,PASS,True,True,PASS/FAIL,FAIL,False,False,False,0.4999999701976776,0.375,-0.12499997019767761,-0.4999999701976776,-0.375,0.12499997019767761,11.0,29.375,False,no_flip,False,0.7646838892251253
87,knowledge_boundary,self,psychophysics,guess,localized_control,False,6,single_position,one_selected_prompt_position,question_mark,194,meaningful_token_before_question_mark,193,1,False,,-1.7,-1.7,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,localized_primary_layer_control,100,80,word_filtered_rank,PASS,PASS,PASS,PASS,True,True,PASS/FAIL,FAIL,False,False,False,0.4999999701976776,0.125,-0.3749999701976776,-0.4999999701976776,-0.125,0.3749999701976776,9.1875,-28.25,False,no_flip,False,0.7639688067138195
87,knowledge_boundary,self,psychophysics,guess,localized_control,False,7,single_position,one_selected_prompt_position,question_mark,194,meaningful_token_before_question_mark,193,1,False,,-1.8,-1.8,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,localized_primary_layer_control,100,80,word_filtered_rank,PASS,PASS,FAIL,FAIL,True,True,PASS/FAIL,FAIL,False,False,True,0.4999999701976776,0.0,-0.4999999701976776,-0.4999999701976776,-0.0,0.4999999701976776,9.1875,-28.25,True,improved,False,0.7637791279703379
