item_id,phase,condition,branch,layer,token_id,score,raw_rank
1,pre_discovery_smoke,random_strong_preserved,confidence,38,99973,12.0,28
1,pre_discovery_smoke,random_strong_preserved,confidence,40,97817,9.8125,89
1,pre_discovery_smoke,random_strong_preserved,confidence,40,99973,12.3125,24
1,pre_discovery_smoke,random_strong_preserved,confidence,42,97817,9.8125,85
1,pre_discovery_smoke,random_strong_preserved,confidence,42,99973,12.625,16
1,pre_discovery_smoke,support_matched_alternative_preserved,correctness,38,97817,11.5625,51
1,pre_discovery_smoke,support_matched_alternative_preserved,correctness,38,99973,12.25,36
1,pre_discovery_smoke,support_matched_alternative_preserved,correctness,40,97817,12.9375,30
1,pre_discovery_smoke,support_matched_alternative_preserved,correctness,40,99973,13.6875,20
1,pre_discovery_smoke,support_matched_alternative_preserved,correctness,42,97817,15.125,8
1,pre_discovery_smoke,support_matched_alternative_preserved,correctness,42,99973,15.625,6
1,pre_discovery_smoke,support_matched_alternative_preserved,confidence,38,97817,9.375,114
1,pre_discovery_smoke,support_matched_alternative_preserved,confidence,38,99973,12.0625,26
1,pre_discovery_smoke,support_matched_alternative_preserved,confidence,40,97817,9.8125,88
1,pre_discovery_smoke,support_matched_alternative_preserved,confidence,40,99973,12.375,23
1,pre_discovery_smoke,support_matched_alternative_preserved,confidence,42,97817,10.0,75
1,pre_discovery_smoke,support_matched_alternative_preserved,confidence,42,99973,12.75,16
1,pre_discovery_smoke,alternative_random_preserved,correctness,38,97817,11.5625,46
1,pre_discovery_smoke,alternative_random_preserved,correctness,38,99973,12.25,34
1,pre_discovery_smoke,alternative_random_preserved,correctness,40,97817,12.8125,30
1,pre_discovery_smoke,alternative_random_preserved,correctness,40,99973,13.625,19
1,pre_discovery_smoke,alternative_random_preserved,correctness,42,97817,15.0,8
1,pre_discovery_smoke,alternative_random_preserved,correctness,42,99973,15.5,5
1,pre_discovery_smoke,alternative_random_preserved,confidence,38,97817,9.3125,123
1,pre_discovery_smoke,alternative_random_preserved,confidence,38,99973,11.9375,30
1,pre_discovery_smoke,alternative_random_preserved,confidence,40,97817,9.75,92
1,pre_discovery_smoke,alternative_random_preserved,confidence,40,99973,12.25,25
1,pre_discovery_smoke,alternative_random_preserved,confidence,42,97817,9.8125,82
1,pre_discovery_smoke,alternative_random_preserved,confidence,42,99973,12.625,16
1,pre_discovery_smoke,targeted_strong_reset,correctness,38,97817,11.625,44
1,pre_discovery_smoke,targeted_strong_reset,correctness,38,99973,12.3125,34
1,pre_discovery_smoke,targeted_strong_reset,correctness,40,97817,12.875,29
1,pre_discovery_smoke,targeted_strong_reset,correctness,40,99973,13.6875,16
1,pre_discovery_smoke,targeted_strong_reset,correctness,42,97817,15.0625,8
1,pre_discovery_smoke,targeted_strong_reset,correctness,42,99973,15.5625,5
1,pre_discovery_smoke,targeted_strong_reset,confidence,38,97817,9.375,117
1,pre_discovery_smoke,targeted_strong_reset,confidence,38,99973,12.0,27
1,pre_discovery_smoke,targeted_strong_reset,confidence,40,97817,9.8125,89
1,pre_discovery_smoke,targeted_strong_reset,confidence,40,99973,12.3125,24
1,pre_discovery_smoke,targeted_strong_reset,confidence,42,97817,9.875,80
1,pre_discovery_smoke,targeted_strong_reset,confidence,42,99973,12.625,16
1,pre_discovery_smoke,clean_reset,correctness,38,97817,11.625,44
1,pre_discovery_smoke,clean_reset,correctness,38,99973,12.3125,34
1,pre_discovery_smoke,clean_reset,correctness,40,97817,12.875,29
1,pre_discovery_smoke,clean_reset,correctness,40,99973,13.6875,16
1,pre_discovery_smoke,clean_reset,correctness,42,97817,15.0625,8
1,pre_discovery_smoke,clean_reset,correctness,42,99973,15.5625,5
1,pre_discovery_smoke,clean_reset,confidence,38,97817,9.375,117
1,pre_discovery_smoke,clean_reset,confidence,38,99973,12.0,27
1,pre_discovery_smoke,clean_reset,confidence,40,97817,9.8125,89
1,pre_discovery_smoke,clean_reset,confidence,40,99973,12.3125,24
1,pre_discovery_smoke,clean_reset,confidence,42,97817,9.875,80
1,pre_discovery_smoke,clean_reset,confidence,42,99973,12.625,16
14,pre_discovery_smoke,clean_preserved,correctness,38,97817,11.75,46
14,pre_discovery_smoke,clean_preserved,correctness,38,99973,12.6875,31
14,pre_discovery_smoke,clean_preserved,correctness,40,97817,13.1875,28
14,pre_discovery_smoke,clean_preserved,correctness,40,99973,14.0625,14
14,pre_discovery_smoke,clean_preserved,correctness,42,97817,15.1875,8
14,pre_discovery_smoke,clean_preserved,correctness,42,99973,15.8125,4
14,pre_discovery_smoke,clean_preserved,confidence,38,97817,9.375,115
14,pre_discovery_smoke,clean_preserved,confidence,38,99973,12.125,26
14,pre_discovery_smoke,clean_preserved,confidence,40,97817,9.75,86
14,pre_discovery_smoke,clean_preserved,confidence,40,99973,12.3125,22
14,pre_discovery_smoke,clean_preserved,confidence,42,97817,9.875,78
14,pre_discovery_smoke,clean_preserved,confidence,42,99973,12.625,17
14,pre_discovery_smoke,targeted_strong_preserved,correctness,38,97817,11.8125,45
14,pre_discovery_smoke,targeted_strong_preserved,correctness,38,99973,12.75,30
14,pre_discovery_smoke,targeted_strong_preserved,correctness,40,97817,13.25,28
14,pre_discovery_smoke,targeted_strong_preserved,correctness,40,99973,14.125,14
14,pre_discovery_smoke,targeted_strong_preserved,correctness,42,97817,15.3125,8
14,pre_discovery_smoke,targeted_strong_preserved,correctness,42,99973,15.875,5
14,pre_discovery_smoke,targeted_strong_preserved,confidence,38,97817,9.375,119
14,pre_discovery_smoke,targeted_strong_preserved,confidence,38,99973,12.125,26
14,pre_discovery_smoke,targeted_strong_preserved,confidence,40,97817,9.75,88
14,pre_discovery_smoke,targeted_strong_preserved,confidence,40,99973,12.3125,23
14,pre_discovery_smoke,targeted_strong_preserved,confidence,42,97817,9.875,78
14,pre_discovery_smoke,targeted_strong_preserved,confidence,42,99973,12.6875,17
14,pre_discovery_smoke,random_strong_preserved,correctness,38,97817,11.75,46
14,pre_discovery_smoke,random_strong_preserved,correctness,38,99973,12.6875,31
14,pre_discovery_smoke,random_strong_preserved,correctness,40,97817,13.125,28
14,pre_discovery_smoke,random_strong_preserved,correctness,40,99973,14.0,16
14,pre_discovery_smoke,random_strong_preserved,correctness,42,97817,15.1875,8
14,pre_discovery_smoke,random_strong_preserved,correctness,42,99973,15.75,5
14,pre_discovery_smoke,random_strong_preserved,confidence,38,97817,9.375,116
14,pre_discovery_smoke,random_strong_preserved,confidence,38,99973,12.0625,26
14,pre_discovery_smoke,random_strong_preserved,confidence,40,97817,9.75,88
14,pre_discovery_smoke,random_strong_preserved,confidence,40,99973,12.3125,22
14,pre_discovery_smoke,random_strong_preserved,confidence,42,97817,9.875,77
14,pre_discovery_smoke,random_strong_preserved,confidence,42,99973,12.625,16
14,pre_discovery_smoke,support_matched_alternative_preserved,correctness,38,97817,11.625,49
14,pre_discovery_smoke,support_matched_alternative_preserved,correctness,38,99973,12.5625,32
14,pre_discovery_smoke,support_matched_alternative_preserved,correctness,40,97817,13.1875,29
14,pre_discovery_smoke,support_matched_alternative_preserved,correctness,40,99973,14.0625,17
14,pre_discovery_smoke,support_matched_alternative_preserved,correctness,42,97817,15.125,9
14,pre_discovery_smoke,support_matched_alternative_preserved,correctness,42,99973,15.6875,6
14,pre_discovery_smoke,support_matched_alternative_preserved,confidence,38,97817,9.25,124
14,pre_discovery_smoke,support_matched_alternative_preserved,confidence,38,99973,11.9375,27
14,pre_discovery_smoke,support_matched_alternative_preserved,confidence,40,97817,9.625,97
14,pre_discovery_smoke,support_matched_alternative_preserved,confidence,40,99973,12.1875,24
14,pre_discovery_smoke,support_matched_alternative_preserved,confidence,42,97817,9.8125,78
14,pre_discovery_smoke,support_matched_alternative_preserved,confidence,42,99973,12.5625,16
14,pre_discovery_smoke,alternative_random_preserved,correctness,38,97817,11.75,47
14,pre_discovery_smoke,alternative_random_preserved,correctness,38,99973,12.6875,31
14,pre_discovery_smoke,alternative_random_preserved,correctness,40,97817,13.125,29
14,pre_discovery_smoke,alternative_random_preserved,correctness,40,99973,14.0625,15
14,pre_discovery_smoke,alternative_random_preserved,correctness,42,97817,15.0625,8
14,pre_discovery_smoke,alternative_random_preserved,correctness,42,99973,15.6875,5
14,pre_discovery_smoke,alternative_random_preserved,confidence,38,97817,9.3125,118
14,pre_discovery_smoke,alternative_random_preserved,confidence,38,99973,12.0625,26
14,pre_discovery_smoke,alternative_random_preserved,confidence,40,97817,9.75,86
14,pre_discovery_smoke,alternative_random_preserved,confidence,40,99973,12.3125,22
14,pre_discovery_smoke,alternative_random_preserved,confidence,42,97817,9.875,77
14,pre_discovery_smoke,alternative_random_preserved,confidence,42,99973,12.625,15
14,pre_discovery_smoke,targeted_strong_reset,correctness,38,97817,11.75,46
14,pre_discovery_smoke,targeted_strong_reset,correctness,38,99973,12.6875,31
14,pre_discovery_smoke,targeted_strong_reset,correctness,40,97817,13.1875,28
14,pre_discovery_smoke,targeted_strong_reset,correctness,40,99973,14.0625,14
14,pre_discovery_smoke,targeted_strong_reset,correctness,42,97817,15.1875,8
14,pre_discovery_smoke,targeted_strong_reset,correctness,42,99973,15.8125,4
14,pre_discovery_smoke,targeted_strong_reset,confidence,38,97817,9.375,115
14,pre_discovery_smoke,targeted_strong_reset,confidence,38,99973,12.125,26
14,pre_discovery_smoke,targeted_strong_reset,confidence,40,97817,9.75,86
14,pre_discovery_smoke,targeted_strong_reset,confidence,40,99973,12.3125,22
14,pre_discovery_smoke,targeted_strong_reset,confidence,42,97817,9.875,78
14,pre_discovery_smoke,targeted_strong_reset,confidence,42,99973,12.625,17
14,pre_discovery_smoke,clean_reset,correctness,38,97817,11.75,46
14,pre_discovery_smoke,clean_reset,correctness,38,99973,12.6875,31
14,pre_discovery_smoke,clean_reset,correctness,40,97817,13.1875,28
14,pre_discovery_smoke,clean_reset,correctness,40,99973,14.0625,14
14,pre_discovery_smoke,clean_reset,correctness,42,97817,15.1875,8
14,pre_discovery_smoke,clean_reset,correctness,42,99973,15.8125,4
14,pre_discovery_smoke,clean_reset,confidence,38,97817,9.375,115
14,pre_discovery_smoke,clean_reset,confidence,38,99973,12.125,26
14,pre_discovery_smoke,clean_reset,confidence,40,97817,9.75,86
14,pre_discovery_smoke,clean_reset,confidence,40,99973,12.3125,22
14,pre_discovery_smoke,clean_reset,confidence,42,97817,9.875,78
14,pre_discovery_smoke,clean_reset,confidence,42,99973,12.625,17
