item_id,phase,condition,branch,layer,token_id,score,raw_rank
1,discovery,support_matched_alternative_preserved,correctness,40,99973,13.6875,19
1,discovery,support_matched_alternative_preserved,correctness,42,97817,15.1875,8
1,discovery,support_matched_alternative_preserved,correctness,42,99973,15.6875,6
1,discovery,support_matched_alternative_preserved,confidence,38,97817,9.375,116
1,discovery,support_matched_alternative_preserved,confidence,38,99973,12.0,26
1,discovery,support_matched_alternative_preserved,confidence,40,97817,9.8125,88
1,discovery,support_matched_alternative_preserved,confidence,40,99973,12.3125,23
1,discovery,support_matched_alternative_preserved,confidence,42,97817,9.9375,76
1,discovery,support_matched_alternative_preserved,confidence,42,99973,12.75,15
1,discovery,alternative_random_preserved,correctness,38,97817,11.625,43
1,discovery,alternative_random_preserved,correctness,38,99973,12.3125,34
1,discovery,alternative_random_preserved,correctness,40,97817,12.8125,29
1,discovery,alternative_random_preserved,correctness,40,99973,13.625,17
1,discovery,alternative_random_preserved,correctness,42,97817,15.0,8
1,discovery,alternative_random_preserved,correctness,42,99973,15.5,5
1,discovery,alternative_random_preserved,confidence,38,97817,9.375,118
1,discovery,alternative_random_preserved,confidence,38,99973,12.0,27
1,discovery,alternative_random_preserved,confidence,40,97817,9.8125,89
1,discovery,alternative_random_preserved,confidence,40,99973,12.3125,24
1,discovery,alternative_random_preserved,confidence,42,97817,9.875,79
1,discovery,alternative_random_preserved,confidence,42,99973,12.625,16
1,discovery,targeted_strong_reset,correctness,38,97817,11.625,44
1,discovery,targeted_strong_reset,correctness,38,99973,12.3125,34
1,discovery,targeted_strong_reset,correctness,40,97817,12.875,29
1,discovery,targeted_strong_reset,correctness,40,99973,13.6875,16
1,discovery,targeted_strong_reset,correctness,42,97817,15.0625,8
1,discovery,targeted_strong_reset,correctness,42,99973,15.5625,5
1,discovery,targeted_strong_reset,confidence,38,97817,9.375,117
1,discovery,targeted_strong_reset,confidence,38,99973,12.0,27
1,discovery,targeted_strong_reset,confidence,40,97817,9.8125,89
1,discovery,targeted_strong_reset,confidence,40,99973,12.3125,24
1,discovery,targeted_strong_reset,confidence,42,97817,9.875,80
1,discovery,targeted_strong_reset,confidence,42,99973,12.625,16
1,discovery,clean_reset,correctness,38,97817,11.625,44
1,discovery,clean_reset,correctness,38,99973,12.3125,34
1,discovery,clean_reset,correctness,40,97817,12.875,29
1,discovery,clean_reset,correctness,40,99973,13.6875,16
1,discovery,clean_reset,correctness,42,97817,15.0625,8
1,discovery,clean_reset,correctness,42,99973,15.5625,5
1,discovery,clean_reset,confidence,38,97817,9.375,117
1,discovery,clean_reset,confidence,38,99973,12.0,27
1,discovery,clean_reset,confidence,40,97817,9.8125,89
1,discovery,clean_reset,confidence,40,99973,12.3125,24
1,discovery,clean_reset,confidence,42,97817,9.875,80
1,discovery,clean_reset,confidence,42,99973,12.625,16
1,discovery,targeted_weak_preserved,correctness,38,97817,11.625,45
1,discovery,targeted_weak_preserved,correctness,38,99973,12.3125,34
1,discovery,targeted_weak_preserved,correctness,40,97817,12.875,29
1,discovery,targeted_weak_preserved,correctness,40,99973,13.6875,16
1,discovery,targeted_weak_preserved,correctness,42,97817,15.125,8
1,discovery,targeted_weak_preserved,correctness,42,99973,15.625,5
1,discovery,targeted_weak_preserved,confidence,38,97817,9.375,120
1,discovery,targeted_weak_preserved,confidence,38,99973,12.0,28
1,discovery,targeted_weak_preserved,confidence,40,97817,9.8125,92
1,discovery,targeted_weak_preserved,confidence,40,99973,12.3125,24
1,discovery,targeted_weak_preserved,confidence,42,97817,9.875,80
1,discovery,targeted_weak_preserved,confidence,42,99973,12.6875,16
14,discovery,clean_preserved,correctness,38,97817,11.75,46
14,discovery,clean_preserved,correctness,38,99973,12.6875,31
14,discovery,clean_preserved,correctness,40,97817,13.1875,28
14,discovery,clean_preserved,correctness,40,99973,14.0625,14
14,discovery,clean_preserved,correctness,42,97817,15.1875,8
14,discovery,clean_preserved,correctness,42,99973,15.8125,4
14,discovery,clean_preserved,confidence,38,97817,9.375,115
14,discovery,clean_preserved,confidence,38,99973,12.125,26
14,discovery,clean_preserved,confidence,40,97817,9.75,86
14,discovery,clean_preserved,confidence,40,99973,12.3125,22
14,discovery,clean_preserved,confidence,42,97817,9.875,78
14,discovery,clean_preserved,confidence,42,99973,12.625,17
14,discovery,targeted_strong_preserved,correctness,38,97817,11.8125,45
14,discovery,targeted_strong_preserved,correctness,38,99973,12.75,30
14,discovery,targeted_strong_preserved,correctness,40,97817,13.25,28
14,discovery,targeted_strong_preserved,correctness,40,99973,14.125,14
14,discovery,targeted_strong_preserved,correctness,42,97817,15.3125,8
14,discovery,targeted_strong_preserved,correctness,42,99973,15.875,5
14,discovery,targeted_strong_preserved,confidence,38,97817,9.375,119
14,discovery,targeted_strong_preserved,confidence,38,99973,12.125,26
14,discovery,targeted_strong_preserved,confidence,40,97817,9.75,88
14,discovery,targeted_strong_preserved,confidence,40,99973,12.3125,23
14,discovery,targeted_strong_preserved,confidence,42,97817,9.875,78
14,discovery,targeted_strong_preserved,confidence,42,99973,12.6875,17
14,discovery,random_strong_preserved,correctness,38,97817,11.75,46
14,discovery,random_strong_preserved,correctness,38,99973,12.6875,31
14,discovery,random_strong_preserved,correctness,40,97817,13.125,28
14,discovery,random_strong_preserved,correctness,40,99973,14.0,16
14,discovery,random_strong_preserved,correctness,42,97817,15.1875,8
14,discovery,random_strong_preserved,correctness,42,99973,15.75,5
14,discovery,random_strong_preserved,confidence,38,97817,9.375,116
14,discovery,random_strong_preserved,confidence,38,99973,12.0625,26
14,discovery,random_strong_preserved,confidence,40,97817,9.75,88
14,discovery,random_strong_preserved,confidence,40,99973,12.3125,22
14,discovery,random_strong_preserved,confidence,42,97817,9.875,77
14,discovery,random_strong_preserved,confidence,42,99973,12.625,16
14,discovery,support_matched_alternative_preserved,correctness,38,97817,11.625,48
14,discovery,support_matched_alternative_preserved,correctness,38,99973,12.5625,32
14,discovery,support_matched_alternative_preserved,correctness,40,97817,13.1875,29
14,discovery,support_matched_alternative_preserved,correctness,40,99973,14.0625,16
14,discovery,support_matched_alternative_preserved,correctness,42,97817,15.125,9
14,discovery,support_matched_alternative_preserved,correctness,42,99973,15.6875,6
14,discovery,support_matched_alternative_preserved,confidence,38,97817,9.25,122
14,discovery,support_matched_alternative_preserved,confidence,38,99973,11.9375,26
14,discovery,support_matched_alternative_preserved,confidence,40,97817,9.625,94
14,discovery,support_matched_alternative_preserved,confidence,40,99973,12.1875,24
14,discovery,support_matched_alternative_preserved,confidence,42,97817,9.8125,78
14,discovery,support_matched_alternative_preserved,confidence,42,99973,12.5625,18
14,discovery,alternative_random_preserved,correctness,38,97817,11.75,47
14,discovery,alternative_random_preserved,correctness,38,99973,12.6875,31
14,discovery,alternative_random_preserved,correctness,40,97817,13.125,28
14,discovery,alternative_random_preserved,correctness,40,99973,14.0625,15
14,discovery,alternative_random_preserved,correctness,42,97817,15.125,7
14,discovery,alternative_random_preserved,correctness,42,99973,15.75,4
14,discovery,alternative_random_preserved,confidence,38,97817,9.375,116
14,discovery,alternative_random_preserved,confidence,38,99973,12.0625,26
14,discovery,alternative_random_preserved,confidence,40,97817,9.75,87
14,discovery,alternative_random_preserved,confidence,40,99973,12.3125,22
14,discovery,alternative_random_preserved,confidence,42,97817,9.875,77
14,discovery,alternative_random_preserved,confidence,42,99973,12.625,15
14,discovery,targeted_strong_reset,correctness,38,97817,11.75,46
14,discovery,targeted_strong_reset,correctness,38,99973,12.6875,31
14,discovery,targeted_strong_reset,correctness,40,97817,13.1875,28
14,discovery,targeted_strong_reset,correctness,40,99973,14.0625,14
14,discovery,targeted_strong_reset,correctness,42,97817,15.1875,8
14,discovery,targeted_strong_reset,correctness,42,99973,15.8125,4
14,discovery,targeted_strong_reset,confidence,38,97817,9.375,115
14,discovery,targeted_strong_reset,confidence,38,99973,12.125,26
14,discovery,targeted_strong_reset,confidence,40,97817,9.75,86
14,discovery,targeted_strong_reset,confidence,40,99973,12.3125,22
14,discovery,targeted_strong_reset,confidence,42,97817,9.875,78
14,discovery,targeted_strong_reset,confidence,42,99973,12.625,17
14,discovery,clean_reset,correctness,38,97817,11.75,46
14,discovery,clean_reset,correctness,38,99973,12.6875,31
14,discovery,clean_reset,correctness,40,97817,13.1875,28
14,discovery,clean_reset,correctness,40,99973,14.0625,14
14,discovery,clean_reset,correctness,42,97817,15.1875,8
14,discovery,clean_reset,correctness,42,99973,15.8125,4
14,discovery,clean_reset,confidence,38,97817,9.375,115
14,discovery,clean_reset,confidence,38,99973,12.125,26
14,discovery,clean_reset,confidence,40,97817,9.75,86
14,discovery,clean_reset,confidence,40,99973,12.3125,22
14,discovery,clean_reset,confidence,42,97817,9.875,78
14,discovery,clean_reset,confidence,42,99973,12.625,17
14,discovery,targeted_weak_preserved,correctness,38,97817,11.8125,44
14,discovery,targeted_weak_preserved,correctness,38,99973,12.6875,31
14,discovery,targeted_weak_preserved,correctness,40,97817,13.25,28
14,discovery,targeted_weak_preserved,correctness,40,99973,14.125,14
14,discovery,targeted_weak_preserved,correctness,42,97817,15.3125,8
14,discovery,targeted_weak_preserved,correctness,42,99973,15.9375,4
14,discovery,targeted_weak_preserved,confidence,38,97817,9.375,118
14,discovery,targeted_weak_preserved,confidence,38,99973,12.125,26
14,discovery,targeted_weak_preserved,confidence,40,97817,9.75,86
14,discovery,targeted_weak_preserved,confidence,40,99973,12.3125,23
14,discovery,targeted_weak_preserved,confidence,42,97817,9.875,78
14,discovery,targeted_weak_preserved,confidence,42,99973,12.6875,15
43,discovery,clean_preserved,correctness,38,97817,12.5,18
43,discovery,clean_preserved,correctness,38,99973,13.5,11
43,discovery,clean_preserved,correctness,40,97817,13.9375,13
43,discovery,clean_preserved,correctness,40,99973,14.75,5
43,discovery,clean_preserved,correctness,42,97817,14.9375,5
43,discovery,clean_preserved,correctness,42,99973,15.25,3
43,discovery,clean_preserved,confidence,38,97817,8.9375,137
43,discovery,clean_preserved,confidence,38,99973,11.625,25
43,discovery,clean_preserved,confidence,40,97817,9.5,92
43,discovery,clean_preserved,confidence,40,99973,11.8125,23
43,discovery,clean_preserved,confidence,42,97817,10.625,41
43,discovery,clean_preserved,confidence,42,99973,13.0,11
43,discovery,targeted_strong_preserved,correctness,38,97817,12.5625,17
43,discovery,targeted_strong_preserved,correctness,38,99973,13.5625,10
43,discovery,targeted_strong_preserved,correctness,40,97817,13.9375,13
43,discovery,targeted_strong_preserved,correctness,40,99973,14.8125,5
43,discovery,targeted_strong_preserved,correctness,42,97817,14.9375,5
43,discovery,targeted_strong_preserved,correctness,42,99973,15.3125,3
43,discovery,targeted_strong_preserved,confidence,38,97817,8.9375,135
43,discovery,targeted_strong_preserved,confidence,38,99973,11.625,25
43,discovery,targeted_strong_preserved,confidence,40,97817,9.5,92
43,discovery,targeted_strong_preserved,confidence,40,99973,11.8125,22
43,discovery,targeted_strong_preserved,confidence,42,97817,10.6875,41
43,discovery,targeted_strong_preserved,confidence,42,99973,13.0625,11
43,discovery,random_strong_preserved,correctness,38,97817,12.5,17
43,discovery,random_strong_preserved,correctness,38,99973,13.5,11
43,discovery,random_strong_preserved,correctness,40,97817,13.9375,13
43,discovery,random_strong_preserved,correctness,40,99973,14.8125,5
43,discovery,random_strong_preserved,correctness,42,97817,14.9375,5
43,discovery,random_strong_preserved,correctness,42,99973,15.3125,3
43,discovery,random_strong_preserved,confidence,38,97817,8.9375,137
43,discovery,random_strong_preserved,confidence,38,99973,11.625,25
43,discovery,random_strong_preserved,confidence,40,97817,9.5625,87
43,discovery,random_strong_preserved,confidence,40,99973,11.8125,23
43,discovery,random_strong_preserved,confidence,42,97817,10.6875,41
43,discovery,random_strong_preserved,confidence,42,99973,13.0,11
43,discovery,support_matched_alternative_preserved,correctness,38,97817,12.5,20
43,discovery,support_matched_alternative_preserved,correctness,38,99973,13.5,13
43,discovery,support_matched_alternative_preserved,correctness,40,97817,13.875,13
43,discovery,support_matched_alternative_preserved,correctness,40,99973,14.6875,7
43,discovery,support_matched_alternative_preserved,correctness,42,97817,14.875,5
43,discovery,support_matched_alternative_preserved,correctness,42,99973,15.25,4
43,discovery,support_matched_alternative_preserved,confidence,38,97817,8.9375,139
43,discovery,support_matched_alternative_preserved,confidence,38,99973,11.5625,26
43,discovery,support_matched_alternative_preserved,confidence,40,97817,9.4375,99
43,discovery,support_matched_alternative_preserved,confidence,40,99973,11.6875,24
43,discovery,support_matched_alternative_preserved,confidence,42,97817,10.625,42
43,discovery,support_matched_alternative_preserved,confidence,42,99973,12.9375,11
43,discovery,alternative_random_preserved,correctness,38,97817,12.5625,17
43,discovery,alternative_random_preserved,correctness,38,99973,13.5625,9
43,discovery,alternative_random_preserved,correctness,40,97817,14.0,12
43,discovery,alternative_random_preserved,correctness,40,99973,14.875,5
43,discovery,alternative_random_preserved,correctness,42,97817,14.9375,5
43,discovery,alternative_random_preserved,correctness,42,99973,15.3125,3
43,discovery,alternative_random_preserved,confidence,38,97817,8.9375,136
43,discovery,alternative_random_preserved,confidence,38,99973,11.625,24
43,discovery,alternative_random_preserved,confidence,40,97817,9.5,91
43,discovery,alternative_random_preserved,confidence,40,99973,11.75,23
43,discovery,alternative_random_preserved,confidence,42,97817,10.6875,40
43,discovery,alternative_random_preserved,confidence,42,99973,13.0625,11
43,discovery,targeted_strong_reset,correctness,38,97817,12.5,18
43,discovery,targeted_strong_reset,correctness,38,99973,13.5,11
43,discovery,targeted_strong_reset,correctness,40,97817,13.9375,13
43,discovery,targeted_strong_reset,correctness,40,99973,14.75,5
43,discovery,targeted_strong_reset,correctness,42,97817,14.9375,5
43,discovery,targeted_strong_reset,correctness,42,99973,15.25,3
43,discovery,targeted_strong_reset,confidence,38,97817,8.9375,137
43,discovery,targeted_strong_reset,confidence,38,99973,11.625,25
43,discovery,targeted_strong_reset,confidence,40,97817,9.5,92
43,discovery,targeted_strong_reset,confidence,40,99973,11.8125,23
43,discovery,targeted_strong_reset,confidence,42,97817,10.625,41
43,discovery,targeted_strong_reset,confidence,42,99973,13.0,11
43,discovery,clean_reset,correctness,38,97817,12.5,18
43,discovery,clean_reset,correctness,38,99973,13.5,11
43,discovery,clean_reset,correctness,40,97817,13.9375,13
43,discovery,clean_reset,correctness,40,99973,14.75,5
43,discovery,clean_reset,correctness,42,97817,14.9375,5
43,discovery,clean_reset,correctness,42,99973,15.25,3
43,discovery,clean_reset,confidence,38,97817,8.9375,137
43,discovery,clean_reset,confidence,38,99973,11.625,25
43,discovery,clean_reset,confidence,40,97817,9.5,92
43,discovery,clean_reset,confidence,40,99973,11.8125,23
43,discovery,clean_reset,confidence,42,97817,10.625,41
43,discovery,clean_reset,confidence,42,99973,13.0,11
43,discovery,targeted_weak_preserved,correctness,38,97817,12.5625,17
43,discovery,targeted_weak_preserved,correctness,38,99973,13.5625,10
43,discovery,targeted_weak_preserved,correctness,40,97817,13.9375,13
43,discovery,targeted_weak_preserved,correctness,40,99973,14.8125,5
43,discovery,targeted_weak_preserved,correctness,42,97817,14.9375,5
43,discovery,targeted_weak_preserved,correctness,42,99973,15.3125,3
43,discovery,targeted_weak_preserved,confidence,38,97817,8.9375,135
43,discovery,targeted_weak_preserved,confidence,38,99973,11.625,25
43,discovery,targeted_weak_preserved,confidence,40,97817,9.5,90
43,discovery,targeted_weak_preserved,confidence,40,99973,11.8125,21
43,discovery,targeted_weak_preserved,confidence,42,97817,10.6875,39
43,discovery,targeted_weak_preserved,confidence,42,99973,13.0625,11
44,discovery,clean_preserved,correctness,38,97817,11.6875,36
44,discovery,clean_preserved,correctness,38,99973,12.8125,13
44,discovery,clean_preserved,correctness,40,97817,12.875,14
44,discovery,clean_preserved,correctness,40,99973,13.6875,10
44,discovery,clean_preserved,correctness,42,97817,14.375,6
44,discovery,clean_preserved,correctness,42,99973,15.1875,4
44,discovery,clean_preserved,confidence,38,97817,8.8125,157
44,discovery,clean_preserved,confidence,38,99973,11.5625,19
44,discovery,clean_preserved,confidence,40,97817,9.4375,101
44,discovery,clean_preserved,confidence,40,99973,11.9375,20
44,discovery,clean_preserved,confidence,42,97817,10.3125,49
44,discovery,clean_preserved,confidence,42,99973,12.875,11
44,discovery,targeted_strong_preserved,correctness,38,97817,11.75,34
44,discovery,targeted_strong_preserved,correctness,38,99973,12.8125,14
44,discovery,targeted_strong_preserved,correctness,40,97817,12.9375,14
44,discovery,targeted_strong_preserved,correctness,40,99973,13.6875,10
44,discovery,targeted_strong_preserved,correctness,42,97817,14.5,6
44,discovery,targeted_strong_preserved,correctness,42,99973,15.1875,4
44,discovery,targeted_strong_preserved,confidence,38,97817,8.75,161
44,discovery,targeted_strong_preserved,confidence,38,99973,11.5625,18
44,discovery,targeted_strong_preserved,confidence,40,97817,9.4375,101
44,discovery,targeted_strong_preserved,confidence,40,99973,11.9375,20
44,discovery,targeted_strong_preserved,confidence,42,97817,10.25,51
44,discovery,targeted_strong_preserved,confidence,42,99973,12.8125,11
44,discovery,random_strong_preserved,correctness,38,97817,11.6875,36
44,discovery,random_strong_preserved,correctness,38,99973,12.75,13
44,discovery,random_strong_preserved,correctness,40,97817,12.9375,14
44,discovery,random_strong_preserved,correctness,40,99973,13.75,10
44,discovery,random_strong_preserved,correctness,42,97817,14.4375,6
44,discovery,random_strong_preserved,correctness,42,99973,15.25,4
44,discovery,random_strong_preserved,confidence,38,97817,8.75,162
44,discovery,random_strong_preserved,confidence,38,99973,11.5625,19
44,discovery,random_strong_preserved,confidence,40,97817,9.4375,99
44,discovery,random_strong_preserved,confidence,40,99973,11.9375,19
44,discovery,random_strong_preserved,confidence,42,97817,10.375,48
44,discovery,random_strong_preserved,confidence,42,99973,12.8125,11
44,discovery,support_matched_alternative_preserved,correctness,38,97817,11.625,37
44,discovery,support_matched_alternative_preserved,correctness,38,99973,12.6875,13
44,discovery,support_matched_alternative_preserved,correctness,40,97817,12.75,18
44,discovery,support_matched_alternative_preserved,correctness,40,99973,13.5625,11
44,discovery,support_matched_alternative_preserved,correctness,42,97817,14.1875,6
44,discovery,support_matched_alternative_preserved,correctness,42,99973,14.9375,5
44,discovery,support_matched_alternative_preserved,confidence,38,97817,8.8125,159
44,discovery,support_matched_alternative_preserved,confidence,38,99973,11.625,19
44,discovery,support_matched_alternative_preserved,confidence,40,97817,9.4375,101
44,discovery,support_matched_alternative_preserved,confidence,40,99973,11.9375,19
44,discovery,support_matched_alternative_preserved,confidence,42,97817,10.3125,49
44,discovery,support_matched_alternative_preserved,confidence,42,99973,12.875,10
44,discovery,alternative_random_preserved,correctness,38,97817,11.6875,36
44,discovery,alternative_random_preserved,correctness,38,99973,12.75,13
44,discovery,alternative_random_preserved,correctness,40,97817,12.9375,14
44,discovery,alternative_random_preserved,correctness,40,99973,13.75,10
44,discovery,alternative_random_preserved,correctness,42,97817,14.375,6
44,discovery,alternative_random_preserved,correctness,42,99973,15.125,3
44,discovery,alternative_random_preserved,confidence,38,97817,8.8125,156
44,discovery,alternative_random_preserved,confidence,38,99973,11.5625,19
44,discovery,alternative_random_preserved,confidence,40,97817,9.5,94
44,discovery,alternative_random_preserved,confidence,40,99973,11.9375,19
44,discovery,alternative_random_preserved,confidence,42,97817,10.375,45
44,discovery,alternative_random_preserved,confidence,42,99973,12.875,10
44,discovery,targeted_strong_reset,correctness,38,97817,11.6875,36
44,discovery,targeted_strong_reset,correctness,38,99973,12.8125,13
44,discovery,targeted_strong_reset,correctness,40,97817,12.875,14
44,discovery,targeted_strong_reset,correctness,40,99973,13.6875,10
44,discovery,targeted_strong_reset,correctness,42,97817,14.375,6
44,discovery,targeted_strong_reset,correctness,42,99973,15.1875,4
44,discovery,targeted_strong_reset,confidence,38,97817,8.8125,157
44,discovery,targeted_strong_reset,confidence,38,99973,11.5625,19
44,discovery,targeted_strong_reset,confidence,40,97817,9.4375,101
44,discovery,targeted_strong_reset,confidence,40,99973,11.9375,20
44,discovery,targeted_strong_reset,confidence,42,97817,10.3125,49
44,discovery,targeted_strong_reset,confidence,42,99973,12.875,11
44,discovery,clean_reset,correctness,38,97817,11.6875,36
44,discovery,clean_reset,correctness,38,99973,12.8125,13
44,discovery,clean_reset,correctness,40,97817,12.875,14
44,discovery,clean_reset,correctness,40,99973,13.6875,10
44,discovery,clean_reset,correctness,42,97817,14.375,6
44,discovery,clean_reset,correctness,42,99973,15.1875,4
44,discovery,clean_reset,confidence,38,97817,8.8125,157
44,discovery,clean_reset,confidence,38,99973,11.5625,19
44,discovery,clean_reset,confidence,40,97817,9.4375,101
44,discovery,clean_reset,confidence,40,99973,11.9375,20
44,discovery,clean_reset,confidence,42,97817,10.3125,49
44,discovery,clean_reset,confidence,42,99973,12.875,11
44,discovery,targeted_weak_preserved,correctness,38,97817,11.6875,36
44,discovery,targeted_weak_preserved,correctness,38,99973,12.75,13
44,discovery,targeted_weak_preserved,correctness,40,97817,12.9375,14
44,discovery,targeted_weak_preserved,correctness,40,99973,13.6875,10
44,discovery,targeted_weak_preserved,correctness,42,97817,14.4375,6
44,discovery,targeted_weak_preserved,correctness,42,99973,15.1875,4
44,discovery,targeted_weak_preserved,confidence,38,97817,8.75,161
44,discovery,targeted_weak_preserved,confidence,38,99973,11.5625,18
44,discovery,targeted_weak_preserved,confidence,40,97817,9.4375,101
44,discovery,targeted_weak_preserved,confidence,40,99973,11.9375,20
44,discovery,targeted_weak_preserved,confidence,42,97817,10.3125,48
44,discovery,targeted_weak_preserved,confidence,42,99973,12.875,11
48,discovery,clean_preserved,correctness,38,97817,12.625,20
48,discovery,clean_preserved,correctness,38,99973,13.75,9
48,discovery,clean_preserved,correctness,40,97817,14.125,9
48,discovery,clean_preserved,correctness,40,99973,15.0625,4
48,discovery,clean_preserved,correctness,42,97817,14.5625,5
48,discovery,clean_preserved,correctness,42,99973,15.0625,2
48,discovery,clean_preserved,confidence,38,97817,8.8125,170
48,discovery,clean_preserved,confidence,38,99973,11.8125,26
48,discovery,clean_preserved,confidence,40,97817,9.5625,100
48,discovery,clean_preserved,confidence,40,99973,12.375,19
48,discovery,clean_preserved,confidence,42,97817,10.125,65
48,discovery,clean_preserved,confidence,42,99973,12.875,12
48,discovery,targeted_strong_preserved,correctness,38,97817,12.5625,20
48,discovery,targeted_strong_preserved,correctness,38,99973,13.75,9
48,discovery,targeted_strong_preserved,correctness,40,97817,14.0625,9
48,discovery,targeted_strong_preserved,correctness,40,99973,15.0,4
48,discovery,targeted_strong_preserved,correctness,42,97817,14.5,5
48,discovery,targeted_strong_preserved,correctness,42,99973,14.9375,2
48,discovery,targeted_strong_preserved,confidence,38,97817,8.8125,172
48,discovery,targeted_strong_preserved,confidence,38,99973,11.8125,26
48,discovery,targeted_strong_preserved,confidence,40,97817,9.5625,102
48,discovery,targeted_strong_preserved,confidence,40,99973,12.3125,20
48,discovery,targeted_strong_preserved,confidence,42,97817,10.125,66
48,discovery,targeted_strong_preserved,confidence,42,99973,12.875,12
48,discovery,random_strong_preserved,correctness,38,97817,12.5625,21
48,discovery,random_strong_preserved,correctness,38,99973,13.75,9
48,discovery,random_strong_preserved,correctness,40,97817,14.125,9
48,discovery,random_strong_preserved,correctness,40,99973,15.125,4
48,discovery,random_strong_preserved,correctness,42,97817,14.625,4
48,discovery,random_strong_preserved,correctness,42,99973,15.125,2
48,discovery,random_strong_preserved,confidence,38,97817,8.875,164
48,discovery,random_strong_preserved,confidence,38,99973,11.8125,26
48,discovery,random_strong_preserved,confidence,40,97817,9.625,97
48,discovery,random_strong_preserved,confidence,40,99973,12.375,19
48,discovery,random_strong_preserved,confidence,42,97817,10.1875,62
48,discovery,random_strong_preserved,confidence,42,99973,12.9375,12
48,discovery,support_matched_alternative_preserved,correctness,38,97817,12.6875,20
48,discovery,support_matched_alternative_preserved,correctness,38,99973,13.875,9
48,discovery,support_matched_alternative_preserved,correctness,40,97817,14.1875,9
48,discovery,support_matched_alternative_preserved,correctness,40,99973,15.1875,4
48,discovery,support_matched_alternative_preserved,correctness,42,97817,14.625,5
48,discovery,support_matched_alternative_preserved,correctness,42,99973,15.25,2
48,discovery,support_matched_alternative_preserved,confidence,38,97817,8.9375,158
48,discovery,support_matched_alternative_preserved,confidence,38,99973,11.875,24
48,discovery,support_matched_alternative_preserved,confidence,40,97817,9.625,97
48,discovery,support_matched_alternative_preserved,confidence,40,99973,12.375,19
48,discovery,support_matched_alternative_preserved,confidence,42,97817,10.25,58
48,discovery,support_matched_alternative_preserved,confidence,42,99973,12.9375,12
48,discovery,alternative_random_preserved,correctness,38,97817,12.625,18
48,discovery,alternative_random_preserved,correctness,38,99973,13.75,9
48,discovery,alternative_random_preserved,correctness,40,97817,14.1875,9
48,discovery,alternative_random_preserved,correctness,40,99973,15.125,4
48,discovery,alternative_random_preserved,correctness,42,97817,14.625,4
48,discovery,alternative_random_preserved,correctness,42,99973,15.125,2
48,discovery,alternative_random_preserved,confidence,38,97817,8.875,166
48,discovery,alternative_random_preserved,confidence,38,99973,11.875,24
48,discovery,alternative_random_preserved,confidence,40,97817,9.625,96
48,discovery,alternative_random_preserved,confidence,40,99973,12.375,19
48,discovery,alternative_random_preserved,confidence,42,97817,10.125,67
48,discovery,alternative_random_preserved,confidence,42,99973,12.9375,12
48,discovery,targeted_strong_reset,correctness,38,97817,12.625,20
48,discovery,targeted_strong_reset,correctness,38,99973,13.75,9
48,discovery,targeted_strong_reset,correctness,40,97817,14.125,9
