item_id,phase,condition,branch,layer,token_id,score,raw_rank
14,pre_discovery_smoke,random_strong_preserved,confidence,36,99973,10.8125,27
14,pre_discovery_smoke,random_strong_preserved,confidence,37,97817,8.9375,135
14,pre_discovery_smoke,random_strong_preserved,confidence,37,99973,11.6875,32
14,pre_discovery_smoke,random_strong_preserved,confidence,38,97817,9.3125,121
14,pre_discovery_smoke,random_strong_preserved,confidence,38,99973,12.0625,26
14,pre_discovery_smoke,random_strong_preserved,confidence,39,97817,9.25,101
14,pre_discovery_smoke,random_strong_preserved,confidence,39,99973,11.625,23
14,pre_discovery_smoke,random_strong_preserved,confidence,40,97817,9.75,88
14,pre_discovery_smoke,random_strong_preserved,confidence,40,99973,12.25,23
14,pre_discovery_smoke,random_strong_preserved,confidence,41,97817,9.75,88
14,pre_discovery_smoke,random_strong_preserved,confidence,41,99973,12.25,23
14,pre_discovery_smoke,random_strong_preserved,confidence,42,97817,9.875,78
14,pre_discovery_smoke,random_strong_preserved,confidence,42,99973,12.625,16
14,pre_discovery_smoke,random_strong_preserved,confidence,43,97817,10.25,43
14,pre_discovery_smoke,random_strong_preserved,confidence,43,99973,12.6875,12
14,pre_discovery_smoke,random_strong_preserved,confidence,44,97817,10.5,39
14,pre_discovery_smoke,random_strong_preserved,confidence,44,99973,12.625,13
14,pre_discovery_smoke,support_matched_alternative_preserved,correctness,36,97817,9.4375,98
14,pre_discovery_smoke,support_matched_alternative_preserved,correctness,36,99973,10.0,78
14,pre_discovery_smoke,support_matched_alternative_preserved,correctness,37,97817,10.625,81
14,pre_discovery_smoke,support_matched_alternative_preserved,correctness,37,99973,11.25,53
14,pre_discovery_smoke,support_matched_alternative_preserved,correctness,38,97817,12.0625,42
14,pre_discovery_smoke,support_matched_alternative_preserved,correctness,38,99973,13.0,29
14,pre_discovery_smoke,support_matched_alternative_preserved,correctness,39,97817,13.0,27
14,pre_discovery_smoke,support_matched_alternative_preserved,correctness,39,99973,13.8125,15
14,pre_discovery_smoke,support_matched_alternative_preserved,correctness,40,97817,13.3125,26
14,pre_discovery_smoke,support_matched_alternative_preserved,correctness,40,99973,14.3125,14
14,pre_discovery_smoke,support_matched_alternative_preserved,correctness,41,97817,14.8125,14
14,pre_discovery_smoke,support_matched_alternative_preserved,correctness,41,99973,15.5625,6
14,pre_discovery_smoke,support_matched_alternative_preserved,correctness,42,97817,15.0625,7
14,pre_discovery_smoke,support_matched_alternative_preserved,correctness,42,99973,15.875,4
14,pre_discovery_smoke,support_matched_alternative_preserved,correctness,43,97817,14.8125,6
14,pre_discovery_smoke,support_matched_alternative_preserved,correctness,43,99973,14.9375,5
14,pre_discovery_smoke,support_matched_alternative_preserved,correctness,44,97817,15.0,6
14,pre_discovery_smoke,support_matched_alternative_preserved,correctness,44,99973,14.375,8
14,pre_discovery_smoke,support_matched_alternative_preserved,confidence,36,97817,8.125,179
14,pre_discovery_smoke,support_matched_alternative_preserved,confidence,36,99973,11.0,24
14,pre_discovery_smoke,support_matched_alternative_preserved,confidence,37,97817,9.1875,109
14,pre_discovery_smoke,support_matched_alternative_preserved,confidence,37,99973,11.875,29
14,pre_discovery_smoke,support_matched_alternative_preserved,confidence,38,97817,9.4375,117
14,pre_discovery_smoke,support_matched_alternative_preserved,confidence,38,99973,12.1875,24
14,pre_discovery_smoke,support_matched_alternative_preserved,confidence,39,97817,9.375,90
14,pre_discovery_smoke,support_matched_alternative_preserved,confidence,39,99973,11.6875,19
14,pre_discovery_smoke,support_matched_alternative_preserved,confidence,40,97817,9.875,79
14,pre_discovery_smoke,support_matched_alternative_preserved,confidence,40,99973,12.4375,22
14,pre_discovery_smoke,support_matched_alternative_preserved,confidence,41,97817,9.8125,86
14,pre_discovery_smoke,support_matched_alternative_preserved,confidence,41,99973,12.375,21
14,pre_discovery_smoke,support_matched_alternative_preserved,confidence,42,97817,10.0625,67
14,pre_discovery_smoke,support_matched_alternative_preserved,confidence,42,99973,12.75,14
14,pre_discovery_smoke,support_matched_alternative_preserved,confidence,43,97817,10.375,40
14,pre_discovery_smoke,support_matched_alternative_preserved,confidence,43,99973,12.75,12
14,pre_discovery_smoke,support_matched_alternative_preserved,confidence,44,97817,10.5625,37
14,pre_discovery_smoke,support_matched_alternative_preserved,confidence,44,99973,12.6875,13
14,pre_discovery_smoke,targeted_strong_reset,correctness,36,97817,9.1875,110
14,pre_discovery_smoke,targeted_strong_reset,correctness,36,99973,9.75,85
14,pre_discovery_smoke,targeted_strong_reset,correctness,37,97817,10.375,86
14,pre_discovery_smoke,targeted_strong_reset,correctness,37,99973,11.0,60
14,pre_discovery_smoke,targeted_strong_reset,correctness,38,97817,11.75,46
